,Parameter,Date,Time,County,Station,Measurement,Unit
11316,Ozone,1992-06-26,16:00,Riverside,6001,0.1,Parts per million
11317,Ozone,1992-06-26,15:00,Riverside,6001,0.12,Parts per million
11318,Ozone,1992-06-26,14:00,Riverside,6001,0.1,Parts per million
11319,Ozone,1992-06-26,13:00,Riverside,6001,0.08,Parts per million
11320,Ozone,1992-06-26,12:00,Riverside,6001,0.07,Parts per million
11321,Ozone,1992-06-26,11:00,Riverside,6001,0.07,Parts per million
11322,Ozone,1992-06-26,10:00,Riverside,6001,0.07,Parts per million
11323,Ozone,1992-06-26,09:00,Riverside,6001,0.07,Parts per million
11324,Ozone,1992-06-26,08:00,Riverside,6001,0.05,Parts per million
11325,Ozone,1992-06-26,07:00,Riverside,6001,0.04,Parts per million
11326,Ozone,1992-06-26,06:00,Riverside,6001,0.02,Parts per million
11327,Ozone,1992-06-26,05:00,Riverside,6001,0.0,Parts per million
11328,Ozone,1992-06-26,03:00,Riverside,6001,0.0,Parts per million
11329,Ozone,1992-06-26,02:00,Riverside,6001,0.0,Parts per million
11330,Ozone,1992-06-26,01:00,Riverside,6001,0.01,Parts per million
11331,Ozone,1992-06-26,00:00,Riverside,6001,0.01,Parts per million
11332,Ozone,1992-06-25,23:00,Riverside,6001,0.01,Parts per million
11333,Ozone,1992-06-25,22:00,Riverside,6001,0.03,Parts per million
11334,Ozone,1992-06-25,21:00,Riverside,6001,0.03,Parts per million
11335,Ozone,1992-06-25,20:00,Riverside,6001,0.04,Parts per million
11336,Ozone,1992-06-25,19:00,Riverside,6001,0.06,Parts per million
11337,Ozone,1992-06-25,18:00,Riverside,6001,0.08,Parts per million
11338,Ozone,1992-06-25,17:00,Riverside,6001,0.07,Parts per million
11339,Ozone,1992-06-25,16:00,Riverside,6001,0.07,Parts per million
11340,Ozone,1992-06-25,15:00,Riverside,6001,0.08,Parts per million
11341,Ozone,1992-06-25,14:00,Riverside,6001,0.08,Parts per million
11342,Ozone,1992-06-25,13:00,Riverside,6001,0.09,Parts per million
11343,Ozone,1992-06-25,12:00,Riverside,6001,0.09,Parts per million
11344,Ozone,1992-06-25,11:00,Riverside,6001,0.09,Parts per million
11345,Ozone,1992-06-25,10:00,Riverside,6001,0.08,Parts per million
11346,Ozone,1992-06-25,09:00,Riverside,6001,0.07,Parts per million
11347,Ozone,1992-06-25,08:00,Riverside,6001,0.05,Parts per million
11348,Ozone,1992-06-25,07:00,Riverside,6001,0.03,Parts per million
11349,Ozone,1992-06-25,06:00,Riverside,6001,0.01,Parts per million
11350,Ozone,1992-06-25,05:00,Riverside,6001,0.0,Parts per million
11351,Ozone,1992-06-25,03:00,Riverside,6001,0.01,Parts per million
11352,Ozone,1992-06-25,02:00,Riverside,6001,0.0,Parts per million
11353,Ozone,1992-06-25,01:00,Riverside,6001,0.0,Parts per million
11354,Ozone,1992-06-25,00:00,Riverside,6001,0.01,Parts per million
11355,Ozone,1992-06-24,23:00,Riverside,6001,0.01,Parts per million
11356,Ozone,1992-06-24,22:00,Riverside,6001,0.02,Parts per million
11357,Ozone,1992-06-24,21:00,Riverside,6001,0.03,Parts per million
11358,Ozone,1992-06-24,20:00,Riverside,6001,0.03,Parts per million
11359,Ozone,1992-06-24,19:00,Riverside,6001,0.04,Parts per million
11360,Ozone,1992-06-24,18:00,Riverside,6001,0.04,Parts per million
11361,Ozone,1992-06-24,17:00,Riverside,6001,0.05,Parts per million
11362,Ozone,1992-06-24,16:00,Riverside,6001,0.06,Parts per million
11363,Ozone,1992-06-24,15:00,Riverside,6001,0.05,Parts per million
11364,Ozone,1992-06-24,14:00,Riverside,6001,0.1,Parts per million
11365,Ozone,1992-06-24,13:00,Riverside,6001,0.08,Parts per million
11366,Ozone,1992-06-24,12:00,Riverside,6001,0.05,Parts per million
11367,Ozone,1992-06-24,11:00,Riverside,6001,0.05,Parts per million
11368,Ozone,1992-06-24,10:00,Riverside,6001,0.05,Parts per million
11369,Ozone,1992-06-24,09:00,Riverside,6001,0.05,Parts per million
11370,Ozone,1992-06-24,08:00,Riverside,6001,0.04,Parts per million
11371,Ozone,1992-06-24,07:00,Riverside,6001,0.02,Parts per million
11372,Ozone,1992-06-24,06:00,Riverside,6001,0.01,Parts per million
11373,Ozone,1992-06-24,05:00,Riverside,6001,0.0,Parts per million
11374,Ozone,1992-06-24,03:00,Riverside,6001,0.0,Parts per million
11375,Ozone,1992-06-24,02:00,Riverside,6001,0.0,Parts per million
11376,Ozone,1992-06-24,01:00,Riverside,6001,0.0,Parts per million
11377,Ozone,1992-06-24,00:00,Riverside,6001,0.01,Parts per million
11378,Ozone,1992-06-23,23:00,Riverside,6001,0.01,Parts per million
11379,Ozone,1992-06-23,22:00,Riverside,6001,0.01,Parts per million
11380,Ozone,1992-06-23,21:00,Riverside,6001,0.01,Parts per million
11381,Ozone,1992-06-23,20:00,Riverside,6001,0.02,Parts per million
11382,Ozone,1992-06-23,19:00,Riverside,6001,0.05,Parts per million
11383,Ozone,1992-06-23,18:00,Riverside,6001,0.07,Parts per million
11384,Ozone,1992-06-23,17:00,Riverside,6001,0.09,Parts per million
11385,Ozone,1992-06-23,16:00,Riverside,6001,0.1,Parts per million
11386,Ozone,1992-06-23,15:00,Riverside,6001,0.14,Parts per million
11387,Ozone,1992-06-23,14:00,Riverside,6001,0.11,Parts per million
11388,Ozone,1992-06-23,13:00,Riverside,6001,0.08,Parts per million
11389,Ozone,1992-06-23,12:00,Riverside,6001,0.08,Parts per million
11390,Ozone,1992-06-23,11:00,Riverside,6001,0.07,Parts per million
11391,Ozone,1992-06-23,10:00,Riverside,6001,0.06,Parts per million
11392,Ozone,1992-06-23,09:00,Riverside,6001,0.08,Parts per million
11393,Ozone,1992-06-23,07:00,Riverside,6001,0.04,Parts per million
11394,Ozone,1992-06-23,06:00,Riverside,6001,0.01,Parts per million
11395,Ozone,1992-06-23,05:00,Riverside,6001,0.01,Parts per million
11396,Ozone,1992-06-23,03:00,Riverside,6001,0.01,Parts per million
11397,Ozone,1992-06-23,02:00,Riverside,6001,0.02,Parts per million
11398,Ozone,1992-06-23,01:00,Riverside,6001,0.03,Parts per million
11399,Ozone,1992-06-23,00:00,Riverside,6001,0.03,Parts per million
11400,Ozone,1992-06-22,23:00,Riverside,6001,0.02,Parts per million
11401,Ozone,1992-06-22,22:00,Riverside,6001,0.03,Parts per million
11402,Ozone,1992-06-22,21:00,Riverside,6001,0.06,Parts per million
11403,Ozone,1992-06-22,20:00,Riverside,6001,0.07,Parts per million
11404,Ozone,1992-06-22,19:00,Riverside,6001,0.03,Parts per million
11405,Ozone,1992-06-22,18:00,Riverside,6001,0.05,Parts per million
11406,Ozone,1992-06-22,17:00,Riverside,6001,0.07,Parts per million
11407,Ozone,1992-06-22,16:00,Riverside,6001,0.07,Parts per million
11408,Ozone,1992-06-22,15:00,Riverside,6001,0.05,Parts per million
11409,Ozone,1992-06-22,14:00,Riverside,6001,0.06,Parts per million
11410,Ozone,1992-06-22,13:00,Riverside,6001,0.07,Parts per million
11411,Ozone,1992-06-22,12:00,Riverside,6001,0.07,Parts per million
11412,Ozone,1992-06-22,11:00,Riverside,6001,0.06,Parts per million
11413,Ozone,1992-06-22,10:00,Riverside,6001,0.07,Parts per million
11414,Ozone,1992-06-22,09:00,Riverside,6001,0.07,Parts per million
11415,Ozone,1992-06-22,08:00,Riverside,6001,0.05,Parts per million
11416,Ozone,1992-06-22,07:00,Riverside,6001,0.04,Parts per million
11417,Ozone,1992-06-22,06:00,Riverside,6001,0.02,Parts per million
11418,Ozone,1992-06-22,05:00,Riverside,6001,0.01,Parts per million
11419,Ozone,1992-06-22,03:00,Riverside,6001,0.01,Parts per million
11420,Ozone,1992-06-22,02:00,Riverside,6001,0.01,Parts per million
11421,Ozone,1992-06-22,01:00,Riverside,6001,0.01,Parts per million
11422,Ozone,1992-06-22,00:00,Riverside,6001,0.01,Parts per million
11423,Ozone,1992-06-21,23:00,Riverside,6001,0.01,Parts per million
11424,Ozone,1992-06-21,22:00,Riverside,6001,0.02,Parts per million
11425,Ozone,1992-06-21,21:00,Riverside,6001,0.02,Parts per million
11426,Ozone,1992-06-21,20:00,Riverside,6001,0.05,Parts per million
11427,Ozone,1992-06-21,19:00,Riverside,6001,0.06,Parts per million
11428,Ozone,1992-06-21,18:00,Riverside,6001,0.08,Parts per million
11429,Ozone,1992-06-21,17:00,Riverside,6001,0.11,Parts per million
11430,Ozone,1992-06-21,16:00,Riverside,6001,0.08,Parts per million
11431,Ozone,1992-06-21,15:00,Riverside,6001,0.06,Parts per million
11432,Ozone,1992-06-21,14:00,Riverside,6001,0.07,Parts per million
11433,Ozone,1992-06-21,13:00,Riverside,6001,0.07,Parts per million
11434,Ozone,1992-06-21,12:00,Riverside,6001,0.07,Parts per million
11435,Ozone,1992-06-21,11:00,Riverside,6001,0.08,Parts per million
11436,Ozone,1992-06-21,10:00,Riverside,6001,0.08,Parts per million
11437,Ozone,1992-06-21,09:00,Riverside,6001,0.08,Parts per million
11438,Ozone,1992-06-21,08:00,Riverside,6001,0.06,Parts per million
11439,Ozone,1992-06-21,07:00,Riverside,6001,0.04,Parts per million
11440,Ozone,1992-06-21,06:00,Riverside,6001,0.02,Parts per million
11441,Ozone,1992-06-21,05:00,Riverside,6001,0.01,Parts per million
11442,Ozone,1992-06-21,03:00,Riverside,6001,0.01,Parts per million
11443,Ozone,1992-06-21,02:00,Riverside,6001,0.01,Parts per million
11444,Ozone,1992-06-21,01:00,Riverside,6001,0.01,Parts per million
11445,Ozone,1992-06-21,00:00,Riverside,6001,0.01,Parts per million
11446,Ozone,1992-07-05,23:00,San Bernardino,9004,0.0,Parts per million
11447,Ozone,1992-07-05,22:00,San Bernardino,9004,0.0,Parts per million
11448,Ozone,1992-07-05,21:00,San Bernardino,9004,0.02,Parts per million
11449,Ozone,1992-07-05,20:00,San Bernardino,9004,0.04,Parts per million
11450,Ozone,1992-07-05,19:00,San Bernardino,9004,0.08,Parts per million
11451,Ozone,1992-07-05,18:00,San Bernardino,9004,0.14,Parts per million
11452,Ozone,1992-07-05,17:00,San Bernardino,9004,0.2,Parts per million
11453,Ozone,1992-07-05,16:00,San Bernardino,9004,0.2,Parts per million
11454,Ozone,1992-07-05,15:00,San Bernardino,9004,0.17,Parts per million
11455,Ozone,1992-07-05,14:00,San Bernardino,9004,0.17,Parts per million
11456,Ozone,1992-07-05,13:00,San Bernardino,9004,0.1,Parts per million
11457,Ozone,1992-07-05,12:00,San Bernardino,9004,0.12,Parts per million
11458,Ozone,1992-07-05,11:00,San Bernardino,9004,0.1,Parts per million
11459,Ozone,1992-07-05,10:00,San Bernardino,9004,0.1,Parts per million
11460,Ozone,1992-07-05,09:00,San Bernardino,9004,0.11,Parts per million
11461,Ozone,1992-07-05,08:00,San Bernardino,9004,0.09,Parts per million
11462,Ozone,1992-07-05,07:00,San Bernardino,9004,0.06,Parts per million
11463,Ozone,1992-07-05,06:00,San Bernardino,9004,0.03,Parts per million
11464,Ozone,1992-07-05,05:00,San Bernardino,9004,0.01,Parts per million
11465,Ozone,1992-07-05,03:00,San Bernardino,9004,0.0,Parts per million
11466,Ozone,1992-07-05,02:00,San Bernardino,9004,0.01,Parts per million
11467,Ozone,1992-07-05,01:00,San Bernardino,9004,0.0,Parts per million
11468,Ozone,1992-07-05,00:00,San Bernardino,9004,0.01,Parts per million
11469,Ozone,1992-07-04,23:00,San Bernardino,9004,0.01,Parts per million
11470,Ozone,1992-07-04,22:00,San Bernardino,9004,0.02,Parts per million
11471,Ozone,1992-07-04,21:00,San Bernardino,9004,0.03,Parts per million
11472,Ozone,1992-07-04,20:00,San Bernardino,9004,0.05,Parts per million
11473,Ozone,1992-07-04,19:00,San Bernardino,9004,0.07,Parts per million
11474,Ozone,1992-07-04,18:00,San Bernardino,9004,0.12,Parts per million
11475,Ozone,1992-07-04,17:00,San Bernardino,9004,0.13,Parts per million
11476,Ozone,1992-07-04,16:00,San Bernardino,9004,0.12,Parts per million
11477,Ozone,1992-07-04,15:00,San Bernardino,9004,0.12,Parts per million
11478,Ozone,1992-07-04,14:00,San Bernardino,9004,0.11,Parts per million
11479,Ozone,1992-07-04,13:00,San Bernardino,9004,0.1,Parts per million
11480,Ozone,1992-07-04,12:00,San Bernardino,9004,0.11,Parts per million
11481,Ozone,1992-07-04,11:00,San Bernardino,9004,0.09,Parts per million
11482,Ozone,1992-07-04,10:00,San Bernardino,9004,0.07,Parts per million
11483,Ozone,1992-07-04,09:00,San Bernardino,9004,0.04,Parts per million
11484,Ozone,1992-07-04,08:00,San Bernardino,9004,0.02,Parts per million
11485,Ozone,1992-07-04,07:00,San Bernardino,9004,0.01,Parts per million
11486,Ozone,1992-07-04,06:00,San Bernardino,9004,0.01,Parts per million
11487,Ozone,1992-07-04,05:00,San Bernardino,9004,0.0,Parts per million
11488,Ozone,1992-07-04,03:00,San Bernardino,9004,0.0,Parts per million
11489,Ozone,1992-07-04,02:00,San Bernardino,9004,0.0,Parts per million
11490,Ozone,1992-07-04,01:00,San Bernardino,9004,0.0,Parts per million
11491,Ozone,1992-07-04,00:00,San Bernardino,9004,0.0,Parts per million
11492,Ozone,1992-07-03,23:00,San Bernardino,9004,0.0,Parts per million
11493,Ozone,1992-07-03,22:00,San Bernardino,9004,0.0,Parts per million
11494,Ozone,1992-07-03,21:00,San Bernardino,9004,0.0,Parts per million
11495,Ozone,1992-07-03,20:00,San Bernardino,9004,0.02,Parts per million
11496,Ozone,1992-07-03,19:00,San Bernardino,9004,0.04,Parts per million
11497,Ozone,1992-07-03,18:00,San Bernardino,9004,0.06,Parts per million
11498,Ozone,1992-07-03,17:00,San Bernardino,9004,0.07,Parts per million
11499,Ozone,1992-07-03,16:00,San Bernardino,9004,0.07,Parts per million
11500,Ozone,1992-07-03,15:00,San Bernardino,9004,0.08,Parts per million
11501,Ozone,1992-07-03,14:00,San Bernardino,9004,0.11,Parts per million
11502,Ozone,1992-07-03,13:00,San Bernardino,9004,0.13,Parts per million
11503,Ozone,1992-07-03,12:00,San Bernardino,9004,0.11,Parts per million
11504,Ozone,1992-07-03,11:00,San Bernardino,9004,0.11,Parts per million
11505,Ozone,1992-07-03,10:00,San Bernardino,9004,0.08,Parts per million
11506,Ozone,1992-07-03,09:00,San Bernardino,9004,0.06,Parts per million
11507,Ozone,1992-07-03,08:00,San Bernardino,9004,0.04,Parts per million
11508,Ozone,1992-07-03,07:00,San Bernardino,9004,0.02,Parts per million
11509,Ozone,1992-07-03,06:00,San Bernardino,9004,0.0,Parts per million
11510,Ozone,1992-07-03,05:00,San Bernardino,9004,0.0,Parts per million
11511,Ozone,1992-07-03,03:00,San Bernardino,9004,0.0,Parts per million
11512,Ozone,1992-07-03,02:00,San Bernardino,9004,0.0,Parts per million
11513,Ozone,1992-07-03,01:00,San Bernardino,9004,0.0,Parts per million
11514,Ozone,1992-07-03,00:00,San Bernardino,9004,0.0,Parts per million
11515,Ozone,1992-07-02,23:00,San Bernardino,9004,0.0,Parts per million
11516,Ozone,1992-07-02,22:00,San Bernardino,9004,0.0,Parts per million
11517,Ozone,1992-07-02,21:00,San Bernardino,9004,0.0,Parts per million
11518,Ozone,1992-07-02,20:00,San Bernardino,9004,0.02,Parts per million
11519,Ozone,1992-07-02,19:00,San Bernardino,9004,0.03,Parts per million
11520,Ozone,1992-07-02,18:00,San Bernardino,9004,0.05,Parts per million
11521,Ozone,1992-07-02,17:00,San Bernardino,9004,0.08,Parts per million
11522,Ozone,1992-07-02,16:00,San Bernardino,9004,0.1,Parts per million
11523,Ozone,1992-07-02,15:00,San Bernardino,9004,0.12,Parts per million
11524,Ozone,1992-07-02,14:00,San Bernardino,9004,0.13,Parts per million
11525,Ozone,1992-07-02,13:00,San Bernardino,9004,0.13,Parts per million
11526,Ozone,1992-07-02,12:00,San Bernardino,9004,0.12,Parts per million
11527,Ozone,1992-07-02,11:00,San Bernardino,9004,0.1,Parts per million
11528,Ozone,1992-07-02,10:00,San Bernardino,9004,0.09,Parts per million
11529,Ozone,1992-07-02,09:00,San Bernardino,9004,0.07,Parts per million
11530,Ozone,1992-07-02,08:00,San Bernardino,9004,0.06,Parts per million
11531,Ozone,1992-07-02,07:00,San Bernardino,9004,0.03,Parts per million
11532,Ozone,1992-07-02,06:00,San Bernardino,9004,0.01,Parts per million
11533,Ozone,1992-07-02,05:00,San Bernardino,9004,0.01,Parts per million
11534,Ozone,1992-07-02,03:00,San Bernardino,9004,0.0,Parts per million
11535,Ozone,1992-07-02,02:00,San Bernardino,9004,0.0,Parts per million
11536,Ozone,1992-07-02,01:00,San Bernardino,9004,0.0,Parts per million
11537,Ozone,1992-07-02,00:00,San Bernardino,9004,0.0,Parts per million
11538,Ozone,1992-07-01,23:00,San Bernardino,9004,0.01,Parts per million
11539,Ozone,1992-07-01,22:00,San Bernardino,9004,0.01,Parts per million
11540,Ozone,1992-07-01,21:00,San Bernardino,9004,0.02,Parts per million
11541,Ozone,1992-07-01,20:00,San Bernardino,9004,0.02,Parts per million
11542,Ozone,1992-07-01,19:00,San Bernardino,9004,0.03,Parts per million
11543,Ozone,1992-07-01,18:00,San Bernardino,9004,0.05,Parts per million
11544,Ozone,1992-07-01,17:00,San Bernardino,9004,0.07,Parts per million
11545,Ozone,1992-07-01,16:00,San Bernardino,9004,0.07,Parts per million
11546,Ozone,1992-07-01,15:00,San Bernardino,9004,0.07,Parts per million
11547,Ozone,1992-07-01,14:00,San Bernardino,9004,0.07,Parts per million
11548,Ozone,1992-07-01,13:00,San Bernardino,9004,0.06,Parts per million
11549,Ozone,1992-07-01,12:00,San Bernardino,9004,0.05,Parts per million
11550,Ozone,1992-07-01,11:00,San Bernardino,9004,0.04,Parts per million
11551,Ozone,1992-07-01,10:00,San Bernardino,9004,0.03,Parts per million
11552,Ozone,1992-07-01,09:00,San Bernardino,9004,0.03,Parts per million
11553,Ozone,1992-07-01,08:00,San Bernardino,9004,0.02,Parts per million
11554,Ozone,1992-07-01,07:00,San Bernardino,9004,0.01,Parts per million
11555,Ozone,1992-07-01,06:00,San Bernardino,9004,0.01,Parts per million
11556,Ozone,1992-07-01,05:00,San Bernardino,9004,0.01,Parts per million
11557,Ozone,1992-07-01,03:00,San Bernardino,9004,0.02,Parts per million
11558,Ozone,1992-07-01,02:00,San Bernardino,9004,0.02,Parts per million
11559,Ozone,1992-07-01,01:00,San Bernardino,9004,0.01,Parts per million
11560,Ozone,1992-07-01,00:00,San Bernardino,9004,0.01,Parts per million
11561,Ozone,1992-06-30,23:00,San Bernardino,9004,0.01,Parts per million
11562,Ozone,1992-06-30,22:00,San Bernardino,9004,0.0,Parts per million
11563,Ozone,1992-06-30,21:00,San Bernardino,9004,0.01,Parts per million
11564,Ozone,1992-06-30,20:00,San Bernardino,9004,0.01,Parts per million
11565,Ozone,1992-06-30,19:00,San Bernardino,9004,0.01,Parts per million
11566,Ozone,1992-06-30,18:00,San Bernardino,9004,0.03,Parts per million
11567,Ozone,1992-06-30,17:00,San Bernardino,9004,0.06,Parts per million
11568,Ozone,1992-06-30,16:00,San Bernardino,9004,0.06,Parts per million
11569,Ozone,1992-06-30,15:00,San Bernardino,9004,0.06,Parts per million
11570,Ozone,1992-06-30,14:00,San Bernardino,9004,0.06,Parts per million
11571,Ozone,1992-06-30,13:00,San Bernardino,9004,0.06,Parts per million
11572,Ozone,1992-06-30,12:00,San Bernardino,9004,0.05,Parts per million
11573,Ozone,1992-06-30,11:00,San Bernardino,9004,0.04,Parts per million
11574,Ozone,1992-06-30,10:00,San Bernardino,9004,0.04,Parts per million
11575,Ozone,1992-06-30,09:00,San Bernardino,9004,0.02,Parts per million
11576,Ozone,1992-06-30,08:00,San Bernardino,9004,0.01,Parts per million
11577,Ozone,1992-06-30,07:00,San Bernardino,9004,0.01,Parts per million
11578,Ozone,1992-06-30,06:00,San Bernardino,9004,0.0,Parts per million
11579,Ozone,1992-06-30,05:00,San Bernardino,9004,0.0,Parts per million
11580,Ozone,1992-06-30,03:00,San Bernardino,9004,0.0,Parts per million
11581,Ozone,1992-06-30,02:00,San Bernardino,9004,0.0,Parts per million
11582,Ozone,1992-06-30,01:00,San Bernardino,9004,0.0,Parts per million
11583,Ozone,1992-06-30,00:00,San Bernardino,9004,0.0,Parts per million
11584,Ozone,1992-06-29,23:00,San Bernardino,9004,0.0,Parts per million
11585,Ozone,1992-06-29,22:00,San Bernardino,9004,0.0,Parts per million
11586,Ozone,1992-06-29,21:00,San Bernardino,9004,0.0,Parts per million
11587,Ozone,1992-06-29,20:00,San Bernardino,9004,0.01,Parts per million
11588,Ozone,1992-06-29,19:00,San Bernardino,9004,0.01,Parts per million
11589,Ozone,1992-06-29,18:00,San Bernardino,9004,0.03,Parts per million
11590,Ozone,1992-06-29,17:00,San Bernardino,9004,0.04,Parts per million
11591,Ozone,1992-06-29,16:00,San Bernardino,9004,0.05,Parts per million
11592,Ozone,1992-06-29,15:00,San Bernardino,9004,0.05,Parts per million
11593,Ozone,1992-06-29,14:00,San Bernardino,9004,0.05,Parts per million
11594,Ozone,1992-06-29,13:00,San Bernardino,9004,0.05,Parts per million
11595,Ozone,1992-06-29,12:00,San Bernardino,9004,0.04,Parts per million
11596,Ozone,1992-06-29,11:00,San Bernardino,9004,0.05,Parts per million
11597,Ozone,1992-06-29,10:00,San Bernardino,9004,0.05,Parts per million
11598,Ozone,1992-06-29,09:00,San Bernardino,9004,0.05,Parts per million
11599,Ozone,1992-06-29,08:00,San Bernardino,9004,0.03,Parts per million
11600,Ozone,1992-06-29,07:00,San Bernardino,9004,0.01,Parts per million
11601,Ozone,1992-06-29,06:00,San Bernardino,9004,0.0,Parts per million
11602,Ozone,1992-06-29,05:00,San Bernardino,9004,0.0,Parts per million
11603,Ozone,1992-06-29,03:00,San Bernardino,9004,0.0,Parts per million
11604,Ozone,1992-06-29,02:00,San Bernardino,9004,0.0,Parts per million
11605,Ozone,1992-06-29,01:00,San Bernardino,9004,0.01,Parts per million
11606,Ozone,1992-06-29,00:00,San Bernardino,9004,0.01,Parts per million
11607,Ozone,1992-06-28,23:00,San Bernardino,9004,0.01,Parts per million
11608,Ozone,1992-06-28,22:00,San Bernardino,9004,0.01,Parts per million
11609,Ozone,1992-06-28,21:00,San Bernardino,9004,0.03,Parts per million
11610,Ozone,1992-06-28,20:00,San Bernardino,9004,0.04,Parts per million
11611,Ozone,1992-06-28,19:00,San Bernardino,9004,0.05,Parts per million
11612,Ozone,1992-06-28,18:00,San Bernardino,9004,0.07,Parts per million
11613,Ozone,1992-06-28,17:00,San Bernardino,9004,0.07,Parts per million
11614,Ozone,1992-06-28,16:00,San Bernardino,9004,0.06,Parts per million
11615,Ozone,1992-06-28,15:00,San Bernardino,9004,0.06,Parts per million
11616,Ozone,1992-06-28,14:00,San Bernardino,9004,0.06,Parts per million
11617,Ozone,1992-06-28,13:00,San Bernardino,9004,0.07,Parts per million
11618,Ozone,1992-06-28,12:00,San Bernardino,9004,0.09,Parts per million
11619,Ozone,1992-06-28,11:00,San Bernardino,9004,0.12,Parts per million
11620,Ozone,1992-06-28,10:00,San Bernardino,9004,0.09,Parts per million
11621,Ozone,1992-06-28,09:00,San Bernardino,9004,0.1,Parts per million
11622,Ozone,1992-06-28,08:00,San Bernardino,9004,0.1,Parts per million
11623,Ozone,1992-06-28,07:00,San Bernardino,9004,0.06,Parts per million
11624,Ozone,1992-06-28,06:00,San Bernardino,9004,0.03,Parts per million
11625,Ozone,1992-06-28,05:00,San Bernardino,9004,0.01,Parts per million
11626,Ozone,1992-06-28,03:00,San Bernardino,9004,0.01,Parts per million
11627,Ozone,1992-06-28,02:00,San Bernardino,9004,0.0,Parts per million
11628,Ozone,1992-06-28,01:00,San Bernardino,9004,0.0,Parts per million
11629,Ozone,1992-06-28,00:00,San Bernardino,9004,0.01,Parts per million
11630,Ozone,1992-06-27,23:00,San Bernardino,9004,0.01,Parts per million
11631,Ozone,1992-06-27,22:00,San Bernardino,9004,0.02,Parts per million
11632,Ozone,1992-06-27,21:00,San Bernardino,9004,0.04,Parts per million
11633,Ozone,1992-06-27,20:00,San Bernardino,9004,0.05,Parts per million
11634,Ozone,1992-06-27,19:00,San Bernardino,9004,0.07,Parts per million
11635,Ozone,1992-06-27,18:00,San Bernardino,9004,0.1,Parts per million
11636,Ozone,1992-06-27,17:00,San Bernardino,9004,0.13,Parts per million
11637,Ozone,1992-06-27,16:00,San Bernardino,9004,0.15,Parts per million
11638,Ozone,1992-06-27,15:00,San Bernardino,9004,0.18,Parts per million
11639,Ozone,1992-06-27,14:00,San Bernardino,9004,0.2,Parts per million
11640,Ozone,1992-06-27,13:00,San Bernardino,9004,0.17,Parts per million
11641,Ozone,1992-06-27,12:00,San Bernardino,9004,0.16,Parts per million
11642,Ozone,1992-06-27,11:00,San Bernardino,9004,0.15,Parts per million
11643,Ozone,1992-06-27,10:00,San Bernardino,9004,0.12,Parts per million
11644,Ozone,1992-06-27,09:00,San Bernardino,9004,0.08,Parts per million
11645,Ozone,1992-06-27,08:00,San Bernardino,9004,0.05,Parts per million
11646,Ozone,1992-06-27,07:00,San Bernardino,9004,0.03,Parts per million
11647,Ozone,1992-06-27,06:00,San Bernardino,9004,0.01,Parts per million
11648,Ozone,1992-06-27,05:00,San Bernardino,9004,0.0,Parts per million
11649,Ozone,1992-06-27,03:00,San Bernardino,9004,0.0,Parts per million
11650,Ozone,1992-06-27,02:00,San Bernardino,9004,0.0,Parts per million
11651,Ozone,1992-06-27,01:00,San Bernardino,9004,0.0,Parts per million
11652,Ozone,1992-06-27,00:00,San Bernardino,9004,0.0,Parts per million
11653,Ozone,1992-06-26,23:00,San Bernardino,9004,0.01,Parts per million
11654,Ozone,1992-06-26,22:00,San Bernardino,9004,0.01,Parts per million
11655,Ozone,1992-06-26,21:00,San Bernardino,9004,0.01,Parts per million
11656,Ozone,1992-06-26,20:00,San Bernardino,9004,0.02,Parts per million
11657,Ozone,1992-06-26,19:00,San Bernardino,9004,0.03,Parts per million
11658,Ozone,1992-06-26,18:00,San Bernardino,9004,0.05,Parts per million
11659,Ozone,1992-06-26,17:00,San Bernardino,9004,0.07,Parts per million
11660,Ozone,1992-06-26,16:00,San Bernardino,9004,0.08,Parts per million
11661,Ozone,1992-06-26,15:00,San Bernardino,9004,0.1,Parts per million
11662,Ozone,1992-06-26,14:00,San Bernardino,9004,0.1,Parts per million
11663,Ozone,1992-06-26,13:00,San Bernardino,9004,0.1,Parts per million
11664,Ozone,1992-06-26,12:00,San Bernardino,9004,0.09,Parts per million
11665,Ozone,1992-06-26,11:00,San Bernardino,9004,0.08,Parts per million
11666,Ozone,1992-06-26,10:00,San Bernardino,9004,0.07,Parts per million
11667,Ozone,1992-06-26,09:00,San Bernardino,9004,0.05,Parts per million
11668,Ozone,1992-06-26,08:00,San Bernardino,9004,0.02,Parts per million
11669,Ozone,1992-06-26,07:00,San Bernardino,9004,0.01,Parts per million
11670,Ozone,1992-06-26,06:00,San Bernardino,9004,0.0,Parts per million
11671,Ozone,1992-06-26,05:00,San Bernardino,9004,0.0,Parts per million
11672,Ozone,1992-06-26,03:00,San Bernardino,9004,0.0,Parts per million
11673,Ozone,1992-06-26,02:00,San Bernardino,9004,0.01,Parts per million
11674,Ozone,1992-06-26,01:00,San Bernardino,9004,0.0,Parts per million
11675,Ozone,1992-06-26,00:00,San Bernardino,9004,0.01,Parts per million
11676,Ozone,1992-06-25,23:00,San Bernardino,9004,0.0,Parts per million
11677,Ozone,1992-06-25,22:00,San Bernardino,9004,0.0,Parts per million
11678,Ozone,1992-06-25,21:00,San Bernardino,9004,0.01,Parts per million
11679,Ozone,1992-06-25,20:00,San Bernardino,9004,0.02,Parts per million
